ensembl_gene_id	chromosome_name	start_position	end_position	mmusculus_homolog_ensembl_gene	mmusculus_homolog_orthology_confidence
ENSG00000090447	16	4307187	4323076	ENSMUSG00000005718	1
ENSG00000115486	2	85771846	85788670	ENSMUSG00000053460	1
ENSG00000183324	15	73735499	73852355	ENSMUSG00000074269	1
ENSG00000112992	5	43602794	43707507	ENSMUSG00000025453	1
ENSG00000118260	2	208394461	208468155	ENSMUSG00000025958	1
ENSG00000134873	13	96085858	96232013	ENSMUSG00000022132	1
ENSG00000218739	2	37423631	37443336	ENSMUSG00000062691	1
ENSG00000172354	7	100271154	100276797	ENSMUSG00000029713	1
ENSG00000091664	11	22359643	22401049	ENSMUSG00000030500	1
ENSG00000186106	8	101521980	101572012	ENSMUSG00000048307	1
ENSG00000185933	10	105213144	105218645	ENSMUSG00000079258	1
ENSG00000160654	11	118215059	118225876	ENSMUSG00000002033	1
ENSG00000152977	3	147111209	147228080	ENSMUSG00000032368	0
ENSG00000157510	5	148651434	148721365	ENSMUSG00000033032	1
ENSG00000184408	7	119913722	120390385	ENSMUSG00000060882	1
ENSG00000067445	X	54946895	54957864	ENSMUSG00000025272	0
ENSG00000137267	6	3153903	3157760	ENSMUSG00000058672	1
ENSG00000183128	10	105232561	105238997	ENSMUSG00000094219	1
ENSG00000069329	16	46690054	46723430	ENSMUSG00000031696	1
ENSG00000111196	12	10758612	10766222	ENSMUSG00000030188	1
ENSG00000229164	14	23016447	23021097	ENSMUSG00000076928	1
ENSG00000126353	17	38710021	38721724	ENSMUSG00000037944	1
ENSG00000266964	19	35629712	35634013	ENSMUSG00000036570	1
ENSG00000164325	5	72469022	72470970	ENSMUSG00000046082	1
ENSG00000126603	16	4364762	4389598	ENSMUSG00000014303	1
ENSG00000183161	11	22644079	22647387	ENSMUSG00000092118	0
ENSG00000116198	1	3728645	3773778	ENSMUSG00000039523	1
ENSG00000112658	6	43139037	43149243	ENSMUSG00000015605	1
ENSG00000196584	7	152341864	152373250	ENSMUSG00000028933	1
ENSG00000066557	1	70610488	70671303	ENSMUSG00000063052	1
ENSG00000129562	14	23033805	23058175	ENSMUSG00000022174	1
ENSG00000106025	7	120427376	120498456	ENSMUSG00000029669	1
ENSG00000148400	9	139388896	139440314	ENSMUSG00000026923	1
ENSG00000115816	2	37428755	37458856	ENSMUSG00000024081	1
ENSG00000174226	8	101585116	101675643	ENSMUSG00000013611	1
ENSG00000156642	15	73852355	73926475	ENSMUSG00000032336	1
ENSG00000134874	13	96230457	96296957	ENSMUSG00000042156	1
ENSG00000148935	11	22647188	22834601	ENSMUSG00000030498	1
ENSG00000117758	1	28099694	28150963	ENSMUSG00000028879	1
ENSG00000206422	18	7231123	7232045	ENSMUSG00000073375	1
ENSG00000136514	3	187086120	187089864	ENSMUSG00000033355	0
ENSG00000100439	14	23067146	23081265	ENSMUSG00000040997	1
ENSG00000180787	17	4981543	4999669	ENSMUSG00000043602	1
ENSG00000204344	6	31938868	31950598	ENSMUSG00000061207	1
ENSG00000139610	12	51722227	51740463	ENSMUSG00000023031	1
ENSG00000005469	7	86974997	87029111	ENSMUSG00000003623	1
ENSG00000221946	19	35634154	35645204	ENSMUSG00000036578	1
ENSG00000157005	3	187386694	187388187	ENSMUSG00000004366	1
ENSG00000134317	2	10085341	10142411	ENSMUSG00000020656	1
ENSG00000145293	4	83351715	83382244	ENSMUSG00000029326	1
ENSG00000196917	12	123104824	123215390	ENSMUSG00000049241	1
ENSG00000165379	14	42076773	42373752	ENSMUSG00000035653	1
ENSG00000126460	19	50083903	50094272	ENSMUSG00000007837	1
ENSG00000154277	4	41258430	41270472	ENSMUSG00000029223	1
ENSG00000144566	3	19988571	20026667	ENSMUSG00000017831	1
ENSG00000139629	12	51745031	51786651	ENSMUSG00000037280	1
ENSG00000172889	9	139553308	139567130	ENSMUSG00000026921	1
ENSG00000173137	8	145596790	145618457	ENSMUSG00000022550	1
ENSG00000189139	14	44973545	44976482	ENSMUSG00000043060	0
ENSG00000249242	4	83404323	83483510	ENSMUSG00000050640	1
ENSG00000139726	12	123237321	123255611	ENSMUSG00000023106	1
ENSG00000179476	14	45366498	45376460	ENSMUSG00000047227	1
ENSG00000102580	13	96329393	96447243	ENSMUSG00000022136	1
ENSG00000060140	12	10771538	10826917	ENSMUSG00000032899	1
ENSG00000138606	15	45459412	45493373	ENSMUSG00000033256	1
ENSG00000110344	11	118230300	118269926	ENSMUSG00000059890	1
ENSG00000126464	19	50094900	50129696	ENSMUSG00000046574	1
ENSG00000010810	6	111981535	112194655	ENSMUSG00000019843	1
ENSG00000089327	19	35645633	35660786	ENSMUSG00000009687	0
ENSG00000137496	11	71709587	71716761	ENSMUSG00000070427	1
ENSG00000161888	19	11242196	11266484	ENSMUSG00000074476	1
ENSG00000214029	12	133694740	133707059	ENSMUSG00000074832	0
ENSG00000119888	2	47572297	47614740	ENSMUSG00000045394	1
ENSG00000213246	17	56422539	56430454	ENSMUSG00000020485	1
ENSG00000115649	2	220036619	220042828	ENSMUSG00000033159	1
ENSG00000116754	1	70671365	70718735	ENSMUSG00000055436	1
ENSG00000173482	18	7566780	8406859	ENSMUSG00000033278	1
ENSG00000169692	9	139567595	139581875	ENSMUSG00000026922	1
ENSG00000198168	11	22835345	22851845	ENSMUSG00000074093	1
ENSG00000072163	2	128395956	128439360	ENSMUSG00000024395	0
ENSG00000100321	22	39745930	39781593	ENSMUSG00000022415	1
ENSG00000164654	7	7606503	7648560	ENSMUSG00000042447	1
ENSG00000151292	5	122847793	122952739	ENSMUSG00000073563	1
ENSG00000107954	10	105253736	105352309	ENSMUSG00000006435	1
ENSG00000143774	1	228327663	228336685	ENSMUSG00000020444	1
ENSG00000103855	15	73976307	74006859	ENSMUSG00000035914	1
ENSG00000126458	19	50138549	50143458	ENSMUSG00000038387	1
ENSG00000143570	1	153931575	153940188	ENSMUSG00000052310	1
ENSG00000113013	5	137890571	137911133	ENSMUSG00000024359	1
ENSG00000122952	10	58116989	58121036	ENSMUSG00000019923	1
ENSG00000122882	10	74889913	74928813	ENSMUSG00000021810	1
ENSG00000147316	8	6264113	6501144	ENSMUSG00000039842	1
ENSG00000255359	11	22868477	22881972	ENSMUSG00000094445	1
ENSG00000102595	13	96453834	96705736	ENSMUSG00000042104	1
ENSG00000251493	5	72740654	72744352	ENSMUSG00000078302	1
ENSG00000165716	9	139607022	139618502	ENSMUSG00000036186	1
ENSG00000117751	1	28157289	28178187	ENSMUSG00000028882	1
ENSG00000109063	17	10531843	10560626	ENSMUSG00000020908	1
ENSG00000197256	19	11274943	11308467	ENSMUSG00000032194	1
ENSG00000100324	22	39795746	39833065	ENSMUSG00000022414	1
ENSG00000187398	11	24518516	25104150	ENSMUSG00000063297	1
ENSG00000183977	3	20021453	20053822	ENSMUSG00000044957	1
ENSG00000145741	5	72794233	72801460	ENSMUSG00000021660	1
ENSG00000122515	7	44788180	44809477	ENSMUSG00000041164	1
ENSG00000169598	1	3773845	3801993	ENSMUSG00000029027	1
ENSG00000185008	3	75955846	77699115	ENSMUSG00000052516	1
ENSG00000138741	4	122800182	122872909	ENSMUSG00000027716	1
ENSG00000187922	9	139632619	139637808	ENSMUSG00000047356	1
ENSG00000005471	7	87031013	87109751	ENSMUSG00000042476	1
ENSG00000240771	12	58003963	58013162	ENSMUSG00000019467	1
ENSG00000167272	12	121016567	121019201	ENSMUSG00000060152	1
ENSG00000114166	3	20081515	20195896	ENSMUSG00000000708	1
ENSG00000118557	16	72146056	72210777	ENSMUSG00000031727	1
ENSG00000126461	19	50145382	50161899	ENSMUSG00000038406	1
ENSG00000128268	22	39853349	39888199	ENSMUSG00000042428	1
ENSG00000171766	15	45653322	45694525	ENSMUSG00000027199	1
ENSG00000091879	8	6357172	6420930	ENSMUSG00000031465	1
ENSG00000100994	20	25228705	25278650	ENSMUSG00000033059	1
ENSG00000130783	12	123258874	123312075	ENSMUSG00000061882	1
ENSG00000072786	5	171469077	171615390	ENSMUSG00000020272	1
ENSG00000118454	1	70726271	70820417	ENSMUSG00000039988	1
ENSG00000154330	9	70943224	71145977	ENSMUSG00000041731	0
ENSG00000255804	14	23102673	23103716	ENSMUSG00000051046	0
ENSG00000091651	16	46723555	46732306	ENSMUSG00000031697	1
ENSG00000173638	21	46913486	46964325	ENSMUSG00000001436	1
ENSG00000100335	22	39895437	39914137	ENSMUSG00000022412	1
ENSG00000015171	10	180405	300577	ENSMUSG00000021156	1
ENSG00000204001	9	139648838	139652678	ENSMUSG00000036449	1
ENSG00000071243	7	120590803	120617270	ENSMUSG00000029670	1
ENSG00000181778	9	71151496	71155783	ENSMUSG00000048572	1
ENSG00000185352	13	96743093	97485671	ENSMUSG00000053465	1
ENSG00000107957	10	105348285	105615301	ENSMUSG00000053617	1
ENSG00000129646	17	74270130	74303761	ENSMUSG00000070331	0
ENSG00000177558	19	35715703	35719632	ENSMUSG00000046826	0
ENSG00000165621	13	97637973	97646984	ENSMUSG00000044819	1
ENSG00000164284	5	148724993	148734146	ENSMUSG00000024580	1
ENSG00000071894	8	145618444	145634753	ENSMUSG00000034022	1
ENSG00000155189	8	6565878	6617184	ENSMUSG00000031467	1
ENSG00000133627	7	152456834	152552463	ENSMUSG00000056367	1
ENSG00000214360	5	171621176	171630456	ENSMUSG00000044056	1
ENSG00000205363	15	74032141	74045088	ENSMUSG00000066607	1
ENSG00000060138	12	10851683	10875911	ENSMUSG00000030189	1
ENSG00000206418	18	8609443	8639379	ENSMUSG00000023460	1
ENSG00000179454	14	45393522	45511525	ENSMUSG00000020948	1
ENSG00000244187	9	139685807	139687709	ENSMUSG00000026939	1
ENSG00000112659	6	43149913	43192325	ENSMUSG00000040327	1
ENSG00000168246	5	171636644	171711075	ENSMUSG00000044949	1
ENSG00000130775	1	28199055	28213196	ENSMUSG00000037731	1
ENSG00000128272	22	39915700	39918691	ENSMUSG00000042406	1
ENSG00000155463	14	23235731	23241007	ENSMUSG00000000959	1
ENSG00000203877	6	84562985	84567234	ENSMUSG00000047897	1
ENSG00000060069	18	77439801	77514510	ENSMUSG00000033323	1
ENSG00000171004	X	131760044	132095423	ENSMUSG00000062184	1
ENSG00000174358	5	1201710	1225232	ENSMUSG00000021565	1
ENSG00000107242	9	71320575	71624092	ENSMUSG00000024867	1
ENSG00000168300	8	52730140	52811735	ENSMUSG00000051285	1
ENSG00000167139	15	74165949	74181555	ENSMUSG00000036244	1
ENSG00000145088	3	121554030	121605373	ENSMUSG00000022838	1
ENSG00000198835	1	228337553	228347527	ENSMUSG00000043448	1
ENSG00000164825	8	6728097	6735544	ENSMUSG00000044748	0
ENSG00000174705	5	171752185	171881527	ENSMUSG00000040711	1
ENSG00000139793	13	97873688	98046374	ENSMUSG00000022139	1
ENSG00000181873	1	228353516	228369958	ENSMUSG00000049287	1
ENSG00000108375	17	56429861	56494956	ENSMUSG00000034177	1
ENSG00000126456	19	50162826	50169132	ENSMUSG00000003184	1
ENSG00000169683	17	79981178	79989027	ENSMUSG00000025145	1
ENSG00000144567	2	220040947	220050201	ENSMUSG00000049339	1
ENSG00000129038	15	74218330	74244478	ENSMUSG00000032334	1
ENSG00000257529	X	100645999	100667285	ENSMUSG00000049751	0
ENSG00000105699	19	35739233	35758867	ENSMUSG00000001247	1
ENSG00000059573	10	97365696	97416463	ENSMUSG00000025007	1
ENSG00000007312	17	62006100	62009714	ENSMUSG00000040592	1
ENSG00000116761	1	70876901	70905534	ENSMUSG00000028179	1
ENSG00000131467	17	40976402	40995774	ENSMUSG00000078652	1
ENSG00000187051	22	39925098	39928860	ENSMUSG00000051518	1
ENSG00000163406	3	121612936	121662949	ENSMUSG00000022899	1
ENSG00000198718	14	45431411	45543634	ENSMUSG00000035614	1
ENSG00000163930	3	52435029	52444366	ENSMUSG00000021901	1
ENSG00000187866	9	71394964	71398609	ENSMUSG00000074922	1
ENSG00000183570	21	47063608	47362368	ENSMUSG00000001120	1
ENSG00000130561	2	234216462	234255701	ENSMUSG00000056055	1
ENSG00000118640	2	85788685	85809154	ENSMUSG00000050732	1
ENSG00000130158	19	11309971	11373157	ENSMUSG00000032198	1
ENSG00000125249	13	98086476	98121382	ENSMUSG00000051615	1
ENSG00000125386	4	2626988	2734292	ENSMUSG00000037210	1
ENSG00000164331	5	72848160	72861511	ENSMUSG00000021661	1
ENSG00000165060	9	71650175	71715094	ENSMUSG00000059363	1
ENSG00000145882	5	148737570	148749216	ENSMUSG00000024579	1
ENSG00000153002	3	148508889	148577974	ENSMUSG00000011463	1
ENSG00000151151	10	59951278	60027694	ENSMUSG00000060733	1
ENSG00000100997	20	25275379	25371619	ENSMUSG00000032046	1
ENSG00000164363	5	1225470	1246304	ENSMUSG00000021612	1
ENSG00000157782	12	121078355	121105127	ENSMUSG00000029544	0
ENSG00000106399	7	7676149	7758238	ENSMUSG00000012483	1
ENSG00000178342	18	77623668	77660184	ENSMUSG00000059852	1
ENSG00000176160	17	56497528	56565745	ENSMUSG00000070345	1
ENSG00000168899	2	85811531	85820535	ENSMUSG00000073002	1
ENSG00000065615	6	84569362	84677143	ENSMUSG00000032872	1
ENSG00000196642	9	139702374	139735639	ENSMUSG00000015087	1
ENSG00000122490	18	77662420	77711664	ENSMUSG00000034006	1
ENSG00000181585	3	46742823	46752376	ENSMUSG00000049555	1
ENSG00000070193	5	44303646	44389808	ENSMUSG00000021732	1
ENSG00000137497	11	71713910	71791739	ENSMUSG00000066306	1
ENSG00000187682	X	48687283	48688548	ENSMUSG00000031160	1
ENSG00000140836	16	72816784	73093597	ENSMUSG00000038872	1
ENSG00000214357	5	172068269	172118543	ENSMUSG00000034413	1
ENSG00000081320	2	196998290	197041227	ENSMUSG00000026094	1
ENSG00000102109	X	48689504	48694035	ENSMUSG00000039278	1
ENSG00000050628	1	71318036	71513491	ENSMUSG00000040016	1
ENSG00000120129	5	172195093	172198198	ENSMUSG00000024190	1
ENSG00000146830	7	100277130	100287071	ENSMUSG00000029714	1
ENSG00000127743	5	148750887	148783765	ENSMUSG00000024578	1
ENSG00000066379	6	30026676	30032686	ENSMUSG00000036315	1
ENSG00000187082	8	7340026	7343922	ENSMUSG00000052554	0
ENSG00000118058	11	118307205	118397539	ENSMUSG00000002028	1
ENSG00000136560	2	161993419	162092732	ENSMUSG00000064289	1
ENSG00000143578	1	153940010	153946839	ENSMUSG00000027938	1
ENSG00000140795	16	46740891	46824319	ENSMUSG00000031698	1
ENSG00000166920	15	45722727	45740959	ENSMUSG00000033213	1
ENSG00000108587	17	28804380	28854610	ENSMUSG00000010392	0
ENSG00000144401	2	208445355	208490652	ENSMUSG00000025956	1
ENSG00000130787	12	123319000	123347507	ENSMUSG00000000915	1
ENSG00000103035	16	74330673	74340186	ENSMUSG00000039067	1
ENSG00000090612	12	133707570	133783698	ENSMUSG00000056592	0
ENSG00000134343	11	26210829	26684835	ENSMUSG00000074968	1
ENSG00000067221	15	74275547	74286963	ENSMUSG00000032333	1
ENSG00000232434	9	139738867	139741797	ENSMUSG00000029419	1
ENSG00000104154	15	45771809	45815005	ENSMUSG00000005802	1
ENSG00000113719	5	172261278	172379688	ENSMUSG00000001576	1
ENSG00000126768	X	48750730	48755426	ENSMUSG00000031158	1
ENSG00000054148	9	139743176	139745488	ENSMUSG00000036504	1
ENSG00000168502	18	8705659	8832776	ENSMUSG00000052105	0
ENSG00000073584	17	38781214	38804760	ENSMUSG00000037935	1
ENSG00000185246	14	45553302	45585485	ENSMUSG00000035597	1
ENSG00000155330	16	46830519	46865323	ENSMUSG00000036934	1
ENSG00000158552	2	220059959	220074373	ENSMUSG00000026197	1
ENSG00000226742	18	77724561	77730822	ENSMUSG00000078963	1
ENSG00000161542	17	74305567	74380602	ENSMUSG00000015869	1
ENSG00000168140	16	4421849	4433529	ENSMUSG00000039646	1
ENSG00000132485	1	71528974	71546980	ENSMUSG00000028180	1
ENSG00000107960	10	105642300	105677963	ENSMUSG00000042694	1
ENSG00000100346	22	39966758	40085742	ENSMUSG00000022416	1
ENSG00000141759	18	77732867	77793949	ENSMUSG00000057130	1
ENSG00000177943	9	139745395	139755249	ENSMUSG00000026941	1
ENSG00000198471	3	187416047	187420345	ENSMUSG00000047531	1
ENSG00000166123	16	46918290	46965209	ENSMUSG00000031700	1
ENSG00000105698	19	35759881	35770724	ENSMUSG00000058239	1
ENSG00000065150	13	98605912	98676551	ENSMUSG00000030662	1
ENSG00000101003	20	25388363	25433264	ENSMUSG00000027454	1
ENSG00000169550	11	26580580	26593780	ENSMUSG00000050808	1
ENSG00000135502	12	58013310	58019934	ENSMUSG00000040441	1
ENSG00000186579	8	7682694	7686575	ENSMUSG00000048500	0
ENSG00000112761	6	112375275	112392171	ENSMUSG00000062074	1
ENSG00000119139	9	71736209	71870124	ENSMUSG00000024812	1
ENSG00000106034	7	120628731	120937498	ENSMUSG00000062980	1
ENSG00000169750	17	79989500	79992080	ENSMUSG00000018012	1
ENSG00000178127	18	9102628	9134343	ENSMUSG00000024099	0
ENSG00000137285	6	3224495	3231964	ENSMUSG00000045136	1
ENSG00000206549	3	46753605	46854064	ENSMUSG00000048752	1
ENSG00000165521	14	89078775	89259096	ENSMUSG00000051166	1
ENSG00000103423	16	4475806	4506776	ENSMUSG00000004069	1
ENSG00000261603	3	46761073	46777919	ENSMUSG00000049719	0
ENSG00000138411	2	197059094	197458416	ENSMUSG00000042807	1
ENSG00000107223	9	139756571	139760738	ENSMUSG00000015092	1
ENSG00000148942	11	26688566	26744974	ENSMUSG00000041644	1
ENSG00000112996	5	44809027	44820530	ENSMUSG00000021731	1
ENSG00000130173	19	11348178	11352619	ENSMUSG00000047822	1
ENSG00000188086	3	46783582	46854048	ENSMUSG00000047257	0
ENSG00000147457	8	23101150	23119512	ENSMUSG00000034190	1
ENSG00000172260	1	71861623	72748417	ENSMUSG00000040037	1
ENSG00000129810	3	20202085	20227784	ENSMUSG00000023940	0
ENSG00000198912	1	3805689	3816857	ENSMUSG00000047613	1
ENSG00000104164	15	45879321	45908197	ENSMUSG00000005804	1
ENSG00000163751	3	148583043	148614983	ENSMUSG00000001865	1
ENSG00000178055	3	46871032	46875585	ENSMUSG00000044664	1
ENSG00000117748	1	28218035	28241257	ENSMUSG00000028884	1
ENSG00000108389	17	56566898	56595266	ENSMUSG00000018401	1
ENSG00000176971	11	27015628	27018630	ENSMUSG00000074971	1
ENSG00000196581	1	4714792	4852594	ENSMUSG00000039546	1
ENSG00000113916	3	187439165	187463515	ENSMUSG00000022508	1
ENSG00000160808	3	46899362	46923659	ENSMUSG00000059741	1
ENSG00000144230	2	128403439	128410213	ENSMUSG00000052229	1
ENSG00000164338	5	72861268	72877794	ENSMUSG00000041747	1
ENSG00000121377	12	10954131	10955226	ENSMUSG00000054497	1
ENSG00000121314	12	10958650	10959892	ENSMUSG00000078280	0
ENSG00000129151	11	27062272	27149356	ENSMUSG00000041660	1
ENSG00000127191	9	139776364	139821059	ENSMUSG00000026942	1
ENSG00000142156	21	47401651	47424964	ENSMUSG00000001119	1
ENSG00000044115	5	137946656	138270723	ENSMUSG00000037815	1
ENSG00000162620	1	74491699	74663871	ENSMUSG00000028182	1
ENSG00000164588	5	45259349	45696253	ENSMUSG00000021730	1
ENSG00000154358	1	228395831	228566577	ENSMUSG00000061462	1
ENSG00000105968	7	44866390	44887682	ENSMUSG00000041126	1
ENSG00000122873	10	60028818	60049346	ENSMUSG00000037710	1
ENSG00000069345	16	46989299	47007699	ENSMUSG00000031701	1
ENSG00000158571	X	54959394	55024967	ENSMUSG00000025271	1
ENSG00000204619	6	30034486	30038110	ENSMUSG00000036398	1
ENSG00000077044	2	234263153	234380750	ENSMUSG00000070738	1
ENSG00000126453	19	50168823	50177173	ENSMUSG00000003190	1
ENSG00000130768	1	28261504	28285668	ENSMUSG00000028885	1
ENSG00000168894	2	85822848	85824736	ENSMUSG00000055850	1
ENSG00000130226	7	153584182	154685995	ENSMUSG00000061576	1
ENSG00000131697	1	5922871	6052533	ENSMUSG00000039577	1
ENSG00000102103	X	48755195	48760420	ENSMUSG00000031157	1
ENSG00000143543	1	153946745	153950164	ENSMUSG00000027937	1
ENSG00000164362	5	1253262	1295184	ENSMUSG00000021611	1
ENSG00000254685	1	74663896	74699770	ENSMUSG00000053870	1
ENSG00000153406	16	4511681	4545764	ENSMUSG00000063445	1
ENSG00000010318	3	52444673	52457657	ENSMUSG00000021902	1
ENSG00000105514	19	11432722	11456946	ENSMUSG00000019066	1
ENSG00000138688	4	123073488	123283913	ENSMUSG00000037270	1
ENSG00000168916	5	123972608	124084500	ENSMUSG00000052713	1
ENSG00000072401	10	60094735	60130513	ENSMUSG00000019927	1
ENSG00000159069	9	139834887	139839148	ENSMUSG00000015095	1
ENSG00000219545	7	7680342	8043689	ENSMUSG00000089862	0
ENSG00000135063	9	71939488	72007371	ENSMUSG00000071604	1
ENSG00000140464	15	74287014	74340153	ENSMUSG00000036986	1
ENSG00000109881	11	27352374	27385415	ENSMUSG00000027160	1
ENSG00000101546	18	77794358	77806397	ENSMUSG00000024570	1
ENSG00000110917	12	121124672	121139667	ENSMUSG00000048578	1
ENSG00000136709	2	128458596	128568761	ENSMUSG00000024400	0
ENSG00000205592	12	40787197	40964632	ENSMUSG00000044021	0
ENSG00000106415	7	8008425	8133902	ENSMUSG00000029638	1
ENSG00000172425	11	118398187	118401912	ENSMUSG00000039438	1
ENSG00000168884	4	2743375	2758103	ENSMUSG00000059866	1
ENSG00000135324	6	84743475	84800600	ENSMUSG00000042761	1
ENSG00000105518	19	11453452	11457194	ENSMUSG00000040883	1
ENSG00000160801	3	46919236	46945287	ENSMUSG00000032492	1
ENSG00000159239	2	74641304	74648718	ENSMUSG00000030030	1
ENSG00000107282	9	72042446	72287222	ENSMUSG00000024897	1
ENSG00000101745	18	9136226	9285983	ENSMUSG00000034647	1
ENSG00000090863	16	74485856	74641012	ENSMUSG00000003316	1
ENSG00000176919	9	139839698	139841426	ENSMUSG00000015083	1
ENSG00000175970	12	121148238	121161443	ENSMUSG00000046562	1
ENSG00000168890	2	85825671	85830319	ENSMUSG00000055912	1
ENSG00000205213	11	27387508	27494322	ENSMUSG00000050199	1
ENSG00000050438	12	51785101	51902980	ENSMUSG00000023032	1
ENSG00000101544	18	77866915	77905406	ENSMUSG00000053950	1
ENSG00000139990	14	69517598	69619867	ENSMUSG00000049106	1
ENSG00000152767	13	98794816	99102027	ENSMUSG00000025555	1
ENSG00000135315	6	84833960	84937353	ENSMUSG00000056919	1
ENSG00000183513	2	99215773	99224978	ENSMUSG00000026112	1
ENSG00000136011	12	103981051	104160505	ENSMUSG00000035459	1
ENSG00000188647	9	72324438	72374875	ENSMUSG00000074925	1
ENSG00000005448	2	74648805	74652882	ENSMUSG00000030032	1
ENSG00000184925	9	139844003	139849949	ENSMUSG00000026943	1
ENSG00000172059	2	10182976	10194963	ENSMUSG00000020653	1
ENSG00000171208	16	47111614	47177908	ENSMUSG00000036902	1
ENSG00000103415	16	4524691	4560348	ENSMUSG00000004070	1
ENSG00000115446	2	99225042	99234978	ENSMUSG00000026111	1
ENSG00000104679	8	23127633	23153792	ENSMUSG00000034194	0
ENSG00000128791	18	9334765	9402418	ENSMUSG00000024098	1
ENSG00000100442	14	45584803	45604522	ENSMUSG00000020949	1
ENSG00000204711	9	72435709	72521148	ENSMUSG00000033053	0
ENSG00000182319	8	8175258	8244008	ENSMUSG00000050271	1
ENSG00000163249	2	208576264	208626563	ENSMUSG00000070871	1
ENSG00000143545	1	153954127	153958834	ENSMUSG00000027935	1
